frame,id,x,y,z
362,4,-0.11345756156630094,-0.01616627237962734,0.48662963399472337
362,6,-0.11409421286682968,-0.01630226116577888,0.4893454418689494
362,7,-0.1133176347376104,-0.015596235313295237,0.4862084375855228
362,8,-0.11319272881975413,-0.015544273969966755,0.4856838412230594
362,9,-0.11254206360169182,-0.016721877689333368,0.4863540931904669
363,0,-0.11305962110884152,-0.01906613646429646,0.4763906468166672
363,2,-0.11331069007473514,-0.019517322170399642,0.47743666444041477
363,3,-0.11332445113309982,-0.019535132167002124,0.4774942016239765
363,4,-0.11338907427848549,-0.019611698581138374,0.4777646108983058
363,6,-0.11399264358441552,-0.01975754694985141,0.4803070609517428
363,8,-0.11313251570429224,-0.019103271652960295,0.47669712636945144
363,9,-0.11356370177689362,-0.020777757263754186,0.4788379067166547
364,0,-0.11380417732863114,-0.021923159372290613,0.47126764986351394
364,2,-0.1140344847158583,-0.02229800862475746,0.4723281582238943
364,3,-0.11404738995441831,-0.02231323492671322,0.4723857287058748
364,4,-0.1141082436849789,-0.02237915734245666,0.47265531186503634
364,6,-0.1146813711796994,-0.02252939015274387,0.4750431963648339
364,8,-0.11387228768281418,-0.0219566624197807,0.47155644929743623
364,9,-0.11468822926808048,-0.023760804491466763,0.4741132326247926
364,10,-0.11217038040554879,-0.024674316222154213,0.4583082936394554
365,0,-0.1115263919396737,-0.02547960319825649,0.4684065754752985
365,2,-0.11177149029698952,-0.025783310252433838,0.46944591789551454
365,3,-0.11178481011453648,-0.025796049729770544,0.46950225593821343
365,4,-0.11184715480186058,-0.025851668755028635,0.46976579738941343
365,6,-0.11238306590035685,-0.026006579030744457,0.4720187554440073
365,8,-0.11159093666491814,-0.025509798952793518,0.46867836373839233
365,9,-0.11247752564761351,-0.027320590845445802,0.47125488347059474
365,10,-0.11091260173572921,-0.027428190804974606,0.46491789327505983
366,0,-0.10899112925675125,-0.027329677926312527,0.4701279318386156
366,2,-0.10924899607665835,-0.027591103931989297,0.47109858667066223
366,3,-0.10926267558505862,-0.02760234174429031,0.47115195414253974
366,4,-0.10932630324226156,-0.0276517033125967,0.4714022569054583
366,6,-0.10982800174716878,-0.027805158232375768,0.47354395880110034
366,8,-0.10905242556938463,-0.027357437268454306,0.4703831755632409
366,9,-0.10990867147258876,-0.029103723702829227,0.4728897869422276
366,10,-0.10871262088721971,-0.02866944441451694,0.469308053061912
367,0,-0.10084944687797646,-0.033041857859443545,0.48234680124233753
367,2,-0.10116543349763116,-0.033233526209005146,0.48316353526176553
367,3,-0.10118116885981517,-0.033242204454470646,0.4832107426984164
367,4,-0.10125316193794337,-0.03328087621652975,0.48343452357211086
367,6,-0.10171064003454251,-0.03344154864499134,0.48549829049220167
367,8,-0.1009088777971495,-0.03306669964879035,0.4825849630689349
367,9,-0.10164533802856456,-0.03477534495511515,0.48508474544661534
367,10,-0.10057224879367282,-0.034197500460340445,0.4827813479709773
368,0,-0.08683995957746145,-0.04319080661769446,0.4948432775602192
368,2,-0.0872480229380653,-0.04328936873854602,0.495527932013691
368,3,-0.08726713111453968,-0.04329455970592115,0.49556970970206654
368,4,-0.08735302608086384,-0.04331863239396088,0.4957699716983732
368,6,-0.08775876715077227,-0.043494159486783146,0.4977594703134391
368,8,-0.08689857609128464,-0.043212341546396554,0.4950661572956093
368,9,-0.08746758953215182,-0.04491522656233218,0.49752807983677455
368,10,-0.08631057801293274,-0.04442906699158698,0.4959065111346373
369,0,-0.0730361274505915,-0.05336302680364632,0.5028166026704735
369,2,-0.07351574958589348,-0.05338472978166429,0.5034220180646265
369,3,-0.07353751893870777,-0.053386984427243836,0.5034603003857112
369,4,-0.07363439601959024,-0.05339871474713611,0.503645101507311
369,6,-0.0739954685261643,-0.05358584601290196,0.5055542231824459
369,8,-0.07309368322508998,-0.053381763032999165,0.5030265265598189
369,9,-0.07352332013880802,-0.055065942141723154,0.5053957212108092
369,10,-0.07225878378174005,-0.05471916121682325,0.5041164702439604
370,0,-0.05558714760011665,-0.06565976101863652,0.500942350900256
370,2,-0.05614687797040613,-0.06560426540145275,0.5015437337459927
370,3,-0.05617167614385138,-0.06560352645215,0.5015813621654422
370,4,-0.056281113120204285,-0.06560264157773504,0.501762598547515
370,6,-0.056596507193939674,-0.0658024865473669,0.5035777382497937
370,8,-0.05564403828263837,-0.0656758041314813,0.5011419819230355
370,9,-0.05593026600819347,-0.06734894578662866,0.5033433401828991
370,10,-0.05452392230815707,-0.0671651056399161,0.502133379006312
371,0,-0.04165365475643837,-0.07472224774979574,0.49213495807770646
371,2,-0.04225585151274239,-0.07462244710657112,0.4927711677234658
371,3,-0.04228227802549919,-0.07461993607114312,0.4928096563129332
371,4,-0.04239844358831871,-0.07461152629026592,0.4929937107093215
371,6,-0.04267991546865638,-0.07481576716859649,0.4947102203715345
371,8,-0.041709207715599377,-0.07473643719020799,0.4923259877436704
371,9,-0.041901995395458885,-0.07636745815547777,0.4943299367779912
371,10,-0.040440037458581775,-0.07627505226638191,0.49306252956980673
372,0,-0.02952112247944917,-0.0805439406219621,0.4835153904885598
372,2,-0.030145844456903804,-0.0804254159219248,0.484176375867501
372,3,-0.030173147948775444,-0.08042210201641842,0.4842153795269713
372,4,-0.030292908307101664,-0.08041022189874282,0.4844008535266683
372,6,-0.030547331165167238,-0.08061231382652058,0.48602705579879724
372,8,-0.029575056592261586,-0.08055692627700757,0.4836983027364817
372,9,-0.029702068909212242,-0.08212384568933202,0.485531263978179
372,10,-0.02822973766039572,-0.08206652954754792,0.484218765199142
373,0,-0.021578964375506753,-0.08299407300762632,0.4782296324240563
373,2,-0.022198746584083735,-0.08287719741107205,0.478891619932977
373,3,-0.022225867879035167,-0.08287386774498898,0.47893024997415545
373,4,-0.022344782942926484,-0.08286182254845031,0.4791134518835018
373,6,-0.02258116401615558,-0.08305649283503837,0.48066111180260124
373,8,-0.021630819971759585,-0.0830063701448525,0.47840452892218555
373,9,-0.021726846386364865,-0.08449325492396706,0.4801062123772726
373,10,-0.02030195788423477,-0.08442864634618678,0.4787984309515578
374,0,-0.016155139031249984,-0.08221515763058303,0.4739957221882916
374,2,-0.016756506147686364,-0.08211484146565104,0.47465072306309997
374,3,-0.016782913563413826,-0.08211208353242326,0.47468868823657745
374,4,-0.01689874667334637,-0.08210234986372097,0.47486842374623356
374,6,-0.01712212481972214,-0.08228573659322092,0.4763444615470053
374,8,-0.016204759027585214,-0.08222714673061088,0.4741629931708317
374,9,-0.01628757309122175,-0.08362402728408458,0.47575310817816285
374,10,-0.014934231942971417,-0.08352388612251853,0.4744664844971396
375,0,-0.012968929616732608,-0.07976119585482276,0.470517433400414
375,2,-0.013542834566773479,-0.07968220276151304,0.4711604911434224
375,3,-0.013568162863983355,-0.07968021444894063,0.4711976128032471
375,4,-0.013679371763495695,-0.07967363544053216,0.4713731559006644
375,6,-0.013893470440361327,-0.07984468911389472,0.47278325099570995
375,8,-0.013016243727259503,-0.07977302387981726,0.4706774785935175
375,9,-0.013097978344910744,-0.08108078326843733,0.47217082167451935
375,10,-0.011829628868957257,-0.08093893546576135,0.4709153590344258
376,0,-0.007959276270349607,-0.0779211440157276,0.46967672692388096
376,2,-0.008514490826234471,-0.07785812290069033,0.470296850859572
376,3,-0.008539072838212303,-0.07785670517962873,0.4703327090259144
376,4,-0.00864705332843447,-0.07785245272433261,0.4705023130849105
376,6,-0.008850391214427317,-0.07801299933459618,0.47185354745870833
376,8,-0.008004594532052984,-0.07793273047982775,0.46982976335057947
376,9,-0.00807742812943616,-0.07916269489190689,0.47124646686992133
376,10,-0.006871778261864132,-0.07899282810669586,0.470043545207624
376,11,-0.005914436032137504,-0.07373968319152759,0.45986773573176587
377,0,-0.0020492045838338916,-0.07681874889431756,0.46925709495112544
377,2,-0.002589423560511949,-0.07676690542733998,0.4698537176363222
377,3,-0.0026133971761324436,-0.07676587740623916,0.46988829832912765
377,4,-0.0027187273483978125,-0.07676319676606709,0.4700519231810727
377,6,-0.002911172341226301,-0.07691490096371673,0.4713480770072649
377,8,-0.002092712118311811,-0.07683002338990709,0.4694035254565966
377,9,-0.0021543700868997943,-0.07799213396190434,0.47075121924850677
377,10,-0.0010006136990063366,-0.07780560630114257,0.46960080445635455
377,11,-0.00317651424676028,-0.07470393772533175,0.46706955541965073
378,0,0.007364530054773254,-0.07857282932846713,0.4715827208864864
378,2,0.0068279469551800346,-0.078521446204011,0.4721480804947479
378,3,0.0068041369215903185,-0.07852038879612205,0.4721810836422027
378,4,0.006699581713172701,-0.07851751742338008,0.47233748066290554
378,6,0.006520484461044083,-0.07866376646952195,0.47358414324341574
378,8,0.007322492031596675,-0.07858359044884011,0.4717227525332457
378,9,0.007282606874188402,-0.07969350265806416,0.473016017678116
378,10,0.008408928434439732,-0.0795119440033676,0.4719317059013253
378,11,0.005118108070609485,-0.07721987457073513,0.47131022824239843
379,0,0.01678557681625683,-0.08077805446051302,0.4708888384344427
379,2,0.016254239637141465,-0.08072592493723034,0.4714343260684789
379,3,0.0162306595199908,-0.08072479278472741,0.4714662111099332
379,4,0.016127158355216838,-0.08072154225476594,0.471617335952874
379,6,0.015960176438993886,-0.08086295899930021,0.4728142644759003
379,8,0.01674495970682937,-0.08078830672419678,0.47102306141825145
379,9,0.016723517305988582,-0.08185084758763346,0.4722552213704461
379,10,0.017821273538555896,-0.08167687202197663,0.4712142700125267
379,11,0.01429701929401107,-0.07978483382488795,0.4712384141308231
379,12,0.020366259268224503,-0.07961857859779814,0.4588172192769258
380,0,0.022991272768954796,-0.08095034028835327,0.4698434791864296
380,2,0.022475358027014856,-0.08090336984542743,0.4703708409849335
380,3,0.02245241688257039,-0.08090240116711064,0.47040168637601526
380,4,0.022351697755966047,-0.08089978092263245,0.47054788785487817
380,6,0.022193137263048637,-0.08103488493729877,0.4716974022399466
380,8,0.022952220397701947,-0.0809602396755536,0.46997224248926167
380,9,0.022937002940805713,-0.08197231058273906,0.4711465297915674
380,10,0.023989296746998904,-0.08179526614900673,0.4701449748494476
380,11,0.020534901048051536,-0.08008242654168465,0.47037507030354997
380,12,0.022090360061880192,-0.0799285209215889,0.4668598369653564
381,0,0.027240226604587782,-0.07892851978877548,0.4717376002180883
381,2,0.026744460593198186,-0.07889170626317765,0.47223996866700146
381,3,0.026722352368003653,-0.07889110487604285,0.47226950789011035
381,4,0.02662523668118872,-0.07888998054800582,0.47240967582961363
381,6,0.02647303087207613,-0.07901752348652695,0.47351642110080616
381,8,0.0272027698405182,-0.07893819922428268,0.47186104017820174
381,9,0.027187628316096807,-0.07989745687752557,0.47298930606093503
381,10,0.028188007989349916,-0.07970870188220051,0.47203890165630624
381,11,0.024880656448197907,-0.07804621864277284,0.4723958246067559
381,12,0.024557648317914165,-0.07777774206710622,0.4711771675679085
382,0,0.029230184347886743,-0.07666255520173536,0.4725296116839253
382,2,0.0287588543427742,-0.07663514118462383,0.4730112634155228
382,3,0.028737756378086565,-0.07663488092610111,0.473039675315904
382,4,0.028644996352963106,-0.07663514623503787,0.4731745812820083
382,6,0.02849724432822181,-0.07675555082164173,0.4742397450395859
382,8,0.02919434972836193,-0.07667202087606986,0.4726480822610378
382,9,0.029173778059784203,-0.07758196076347941,0.47372994937669954
382,10,0.030116665295324925,-0.07738336016595274,0.47282210274939324
382,11,0.026932666806208386,-0.0757477539436881,0.4732038177945705
382,12,0.02591405655593163,-0.0754545017574054,0.4728479272007958
382,13,0.025778826969682134,-0.07222089785430814,0.4624376627585786
383,0,0.02885887275917446,-0.07432114685790085,0.4711913218423066
383,2,0.028415386170196746,-0.07430205059135953,0.47165803444864385
383,3,0.028395441079785637,-0.07430209160375587,0.47168555955730856
383,4,0.028307642729520792,-0.07430358175968046,0.47181623687303637
383,6,0.02816273848090499,-0.07441735593452203,0.47284038343518214
383,8,0.028824672577543013,-0.07433039638230932,0.4713051876948423
383,9,0.028794232202145,-0.07519458997753355,0.4723384138226914
383,10,0.029675633872253318,-0.07498841375979654,0.47146222198871995
383,11,0.026570867426843708,-0.07337676760838228,0.47179263463640553
383,12,0.025327244190887915,-0.0730705885378419,0.4717496309049144
383,13,0.02508503077356153,-0.07218534036484489,0.46872815514796295
384,0,0.024383316071167897,-0.06714118330808183,0.46750375896672836
384,2,0.023973627072786396,-0.0671390260322312,0.4679606401445859
384,3,0.023955080709934302,-0.06713971981074256,0.46798749336356676
384,4,0.023873287774754073,-0.06714392700534835,0.4681148676679907
384,6,0.023728902802890407,-0.06724868887418485,0.4690985954239566
384,8,0.024350821473304005,-0.06715042074861947,0.46761335102904883
384,9,0.02430354565749241,-0.06796213030273882,0.4685961458965086
384,10,0.02511499541299482,-0.06773357846119876,0.4677422445328493
384,11,0.022012417402591775,-0.06604618920155673,0.46797230887130997
384,12,0.020687068032702094,-0.06568166182083991,0.46800668870880346
384,13,0.020418801474915853,-0.0655867210905294,0.4668042040791727
384,14,0.015155028847533699,-0.057082504206792624,0.453768674529757
385,0,0.020191432271119338,-0.060762160087981805,0.46096377073639305
385,2,0.019811763831831683,-0.06077307529459955,0.4614158419026933
385,3,0.019794469005729537,-0.060774269754496096,0.4614422356686013
385,4,0.019718060750941815,-0.06078055409385774,0.4615672227047472
385,6,0.019574787921376686,-0.06087760888136002,0.4625110081991022
385,8,0.020160509898989216,-0.06077132000232268,0.4610694008980274
385,9,0.02009962772103955,-0.06153664163928514,0.4619998366752466
385,10,0.020849550747892028,-0.0612928509890095,0.46115928781288895
385,11,0.017776360527489567,-0.05957006992399737,0.4612502515495265
385,12,0.016448421688884406,-0.05916921031112324,0.4612582627116359
385,13,0.016196652409910518,-0.05938455121953825,0.4607511597085214
385,14,0.014510075887233059,-0.05668677757850586,0.456874830131239
386,0,0.018723970326296007,-0.058166281537601,0.45562149299822297
386,2,0.018366800450282085,-0.05818186260416382,0.4560657138620117
386,3,0.018350456411416728,-0.058183220088077275,0.45609153437075683
386,4,0.018278159894677147,-0.05819015383197061,0.4562136673338075
386,6,0.01813775201713895,-0.05828215996864026,0.4571202579847191
386,8,0.018694411313097167,-0.05817520091436322,0.4557232857496364
386,9,0.01862700668101698,-0.058904681968630745,0.45660753324942377
386,10,0.019329835516564062,-0.05866027198638844,0.45578541433563846
386,11,0.01634687088847216,-0.05698422094682782,0.45578333461588616
386,12,0.015072467941751162,-0.05659394624476854,0.4557597281324968
386,13,0.014837526960658836,-0.05691008181414452,0.4554936301330553
386,14,0.014579418312970827,-0.056439643910486254,0.4543996245006443
387,0,0.019071292763972472,-0.057088366873984914,0.4532606328976729
387,2,0.018731875891718,-0.05710547470785785,0.4536917107528929
387,3,0.018716292467185085,-0.05710686943025816,0.4537167514696417
387,4,0.01864730181476878,-0.05711392137366118,0.45383516900642396
387,6,0.018510727578876507,-0.05720197009553174,0.45470787887701414
387,8,0.01904295173260797,-0.057096994753221275,0.45335865185016605
387,9,0.018973217848299327,-0.05779552890301163,0.45420491936486246
387,10,0.019638176682344556,-0.05755575730515575,0.45340996830168495
387,11,0.01677422401696362,-0.05595076152789449,0.453378286227716
387,12,0.01557508417695397,-0.05558560727537821,0.4533468149208033
387,13,0.01536980867877125,-0.05593055910030853,0.45317626533870703
387,14,0.01565595881580283,-0.056308250696131275,0.45318446264451556
387,15,0.01638068455533803,-0.05490841614977039,0.4428634170629205
388,0,0.021335088658113146,-0.05629798945461218,0.4532007491205336
388,2,0.021009334815787248,-0.05631592491676315,0.4536155299225268
388,3,0.02099434714362974,-0.05631732963560935,0.45363966987641796
388,4,0.02092796275577428,-0.056324385896302925,0.4537538720215797
388,6,0.020796030747060996,-0.056408834426360216,0.45459528086762935
388,8,0.021307837764688965,-0.05630632602654217,0.45329509192664813
388,9,0.021239292965071592,-0.05697614898728862,0.4541091346394214
388,10,0.021874190289914032,-0.05674202241681501,0.45334627355584095
388,11,0.019150225039476186,-0.055207892166160254,0.4533227083404821
388,12,0.018036637186539348,-0.05486791971051585,0.4532992699983205
388,13,0.01787617287379059,-0.05521328292424361,0.45318360898867527
388,14,0.01836476548465784,-0.05588377473738615,0.45360010022798714
388,15,0.018776446130646936,-0.05552382560155099,0.4511847002740198
389,0,0.02424887165038292,-0.056004435976089055,0.45365273609087586
389,2,0.023935160979952172,-0.056022335389859894,0.4540512763506408
389,3,0.023920703872690706,-0.056023715934755844,0.45407452460940034
389,4,0.023856648289435425,-0.05603063301857523,0.45418456218425685
389,6,0.023729457793495282,-0.056111880616318575,0.45499619666884145
389,8,0.02422263865374655,-0.05601247701940522,0.45374355797375987
389,9,0.02415628752179651,-0.05665587180872725,0.4545276428643761
389,10,0.024764565066585333,-0.05642863980836295,0.4537963329715867
389,11,0.022178268703143454,-0.05496710828160746,0.4537860016722056
389,12,0.02114576937366283,-0.05465291855086715,0.45377127157149405
389,13,0.021027755338585544,-0.054991752564883416,0.4536877709690767
389,14,0.021586835702630536,-0.05574230098474222,0.4542405288545536
389,15,0.021669487475408162,-0.055670467134897636,0.4536881824747899
390,0,0.02816888493107613,-0.05622558836247157,0.4530050390097792
390,2,0.027865382361762513,-0.05624273183106455,0.4533895676419903
390,3,0.02785138136697687,-0.056244059682774364,0.4534120218046112
390,4,0.027789337463028228,-0.056250717870298096,0.45351832101262585
390,6,0.027667077447231563,-0.056329114042869416,0.4543009672943144
390,8,0.028143595650204377,-0.05623333188126651,0.45309253132433747
390,9,0.028080689615145846,-0.056852326162791615,0.4538465538026966
390,10,0.02866602199108084,-0.056632969164444574,0.45314268176326783
390,11,0.026218143455779733,-0.05524473120943638,0.45313060816694506
390,12,0.02526348225507951,-0.05495624209041836,0.45311606070896504
390,13,0.025187559975704696,-0.05528808084582692,0.4530428015941895
390,14,0.025768890767536967,-0.05604114991206556,0.45361763110283154
390,15,0.025716704977255242,-0.05608028201588477,0.45373884738834236
391,0,0.03159809218737342,-0.05665742364890101,0.4530818616374727
391,2,0.03130505649872223,-0.056673601583892966,0.4534520730122903
391,3,0.03129152236465456,-0.056674868927945266,0.4534737271755059
391,4,0.031231534473239737,-0.05668123624798569,0.4535762746417277
391,6,0.031113786996894266,-0.0567569706282752,0.45433139774110665
391,8,0.03157371916851839,-0.05666487768596759,0.45316615286126555
391,9,0.03151341087005708,-0.05726088499673285,0.4538924492442112
391,10,0.032075908020382106,-0.057049522682665776,0.4532161727174889
391,11,0.029749681424513716,-0.055731094830224516,0.4532103199656965
391,12,0.028861153011323564,-0.05546616355174557,0.4531995931406761
391,13,0.028814868491846644,-0.05579010718401813,0.4531375893565252
391,14,0.02939101200482588,-0.056517950077717254,0.45370094309290704
391,15,0.029312958912641927,-0.05659987593735673,0.45406364122981535
392,0,0.035582158867770865,-0.058613776133869165,0.4539807163886221
392,2,0.03529857346692493,-0.05862736513054162,0.45433634559215247
392,3,0.03528546464711852,-0.05862850617515267,0.45435719524511653
392,4,0.03522735500179547,-0.058634304325659,0.4544559830434148
392,6,0.035114104977292726,-0.058707986053734,0.45518496179057444
392,8,0.035558649701407256,-0.05862091809347117,0.4540619276588881
392,9,0.03550142032636371,-0.05919669883924049,0.4547626565106464
392,10,0.036043242521563316,-0.058995766439230775,0.45411407613076554
392,11,0.03383470900568212,-0.0577563765797772,0.4541213242461118
392,12,0.03300762080311449,-0.05751917910092,0.4541175021293725
392,13,0.03298842102390448,-0.05784385340062426,0.45406909585580735
392,14,0.03355295424128396,-0.058546195553381496,0.45461246112086884
392,15,0.03349470870038042,-0.058659490498222264,0.45505445263656435
393,0,0.03847733610888274,-0.06016904986487533,0.4554806293860965
393,2,0.03820403288998701,-0.06018076351513365,0.4558217883595218
393,3,0.038191383402883146,-0.06018180803609381,0.45584184419510393
393,4,0.03813529511969113,-0.06018716447135289,0.4559369285583313
393,6,0.038025988342219555,-0.060258693128807994,0.45664095963762197
393,8,0.038454679363242844,-0.06017590593547363,0.4555588822928259
393,9,0.038399170751679784,-0.06073177716590602,0.45623569859853585
393,10,0.03891939703843521,-0.060539865274456456,0.4556143126378944
393,11,0.03680988763226933,-0.059368754225562224,0.455637759382001
393,12,0.03603295618084481,-0.05915375977421246,0.4556420542442531
393,13,0.03602893278847093,-0.05947416787330091,0.45560782239789926
393,14,0.03657174790789727,-0.06014547667688571,0.4561299604298065
393,15,0.036529818018175626,-0.06027203961887302,0.4565919156612752
394,0,0.04059516406603031,-0.061630522478454575,0.4580678524425992
394,2,0.0403324521442352,-0.061640660621383625,0.4583942595709591
394,3,0.040320274592518086,-0.061641621496257855,0.4584135159408903
394,4,0.040266259880098264,-0.06164659192177553,0.4585048832975305
394,6,0.040160515218458065,-0.06171598530747197,0.4591852184496005
394,8,0.04057333892296403,-0.06163710942461216,0.4581432533617741
394,9,0.04051875537374635,-0.06217374336254308,0.4587980989519564
394,10,0.04101729673868912,-0.06199014076797242,0.4582040650753839
394,11,0.03899407024103812,-0.06088081275424975,0.4582497509939011
394,12,0.03825949824275776,-0.06068478573113379,0.45826476373655955
394,13,0.03826352493226373,-0.06099907064335565,0.4582475534681048
394,14,0.03878056400156141,-0.061639108764733594,0.45875228917255784
394,15,0.03874791456277713,-0.06177124879475459,0.4592186430409129
395,0,0.04182064754354619,-0.06275894183136531,0.4590595389814354
395,2,0.04156881158682808,-0.06276797747090843,0.45937348079441487
395,3,0.04155711754035577,-0.06276887471596933,0.45939203737404205
395,4,0.04150522424541577,-0.06277354518089447,0.4594801214257617
395,6,0.041402682598263636,-0.06284076290156318,0.4601371767648196
395,8,0.0417996342157314,-0.062765279458717,0.4591322420949086
395,9,0.0417452340444964,-0.06328311561391788,0.45976437586304353
395,10,0.04222201390290147,-0.06310684680267026,0.45919371869836695
395,11,0.04027366265544343,-0.06205191537346299,0.4592461495397951
395,12,0.039574745696595734,-0.06187136155450232,0.45926437464697506
395,13,0.03958102731278241,-0.06217714831165547,0.45925345572420134
395,14,0.04006990354075389,-0.06278595026389443,0.4597335848119949
395,15,0.04003835716158829,-0.06291725607684019,0.4601795311122138
396,0,0.04203384868792531,-0.06337563828342375,0.4571066662360759
396,2,0.04179314646326341,-0.0633841147627807,0.4574112017246342
396,3,0.041781946356759164,-0.06338497132614525,0.45742919006682375
396,4,0.04173221752474254,-0.06338944036042962,0.4575145599373756
396,6,0.04163254157567814,-0.06345441516915554,0.45814846044328444
396,9,0.04195872347237536,-0.06388110193734595,0.45778466322870537
396,10,0.042413683166925356,-0.0637110959781107,0.4572322313559785
396,11,0.04052997640909104,-0.06270311568102606,0.4572701416493088
396,12,0.03986092484173531,-0.0625346565767518,0.45728169809480274
396,13,0.03986471638529246,-0.06282956180835034,0.4572635272331459
396,14,0.040323974586270704,-0.06340726179320859,0.45770977339544316
396,15,0.04028645091655364,-0.06353256216079199,0.4581119326870241
397,0,0.04220390291469635,-0.06403954446263059,0.45532763280312444
397,2,0.041973708635798856,-0.06404747009875512,0.455622850014585
397,3,0.04196297649196226,-0.06404828693607648,0.4556402794885146
397,4,0.04191530036334265,-0.06405255957487804,0.45572298473081857
397,6,0.041818433327620814,-0.06411538117776125,0.45633470197244824
397,9,0.04212925083899124,-0.06452711092258491,0.4559801976545838
397,10,0.04256372191493839,-0.06436317042754691,0.45544566603653547
397,11,0.0407423173622653,-0.06339943618042203,0.45547220343187883
397,12,0.040101235700610215,-0.06324197512416911,0.45547866871420084
397,13,0.04010279464055613,-0.0635265007823596,0.45545533294979085
397,14,0.040535122692007035,-0.06407559911155916,0.4558719835199513
397,15,0.04049301308599418,-0.06419530844605284,0.45623672677943516
398,0,0.04329798199554933,-0.0652289865768712,0.4553870400063381
398,2,0.043077011729345104,-0.06523602453082315,0.4556718437193337
398,3,0.043066694327146084,-0.06523678834797775,0.4556886747302085
398,4,0.04302084321851473,-0.06524080898785772,0.4557685563219074
398,6,0.04292694060557755,-0.06530166742526376,0.45635937325132697
398,9,0.04322465133373416,-0.06569975936082492,0.45601665507668515
398,10,0.04364097698527493,-0.06554224332337737,0.4555015946471162
398,11,0.041885199778693136,-0.06462302410434345,0.4555289576092919
398,12,0.04127289781448244,-0.06447684438582796,0.4555359419001048
398,13,0.04127579039598131,-0.06475311724877472,0.45551482980939934
398,14,0.04168641099522222,-0.06527726954197664,0.4559103989903027
398,15,0.04164637292952531,-0.06539466115995655,0.4562531720661074
399,0,0.04446942950809695,-0.06620178298105774,0.4558246806892561
399,2,0.0442571565719251,-0.06620817226900426,0.45609923340123465
